0.054,-1.0,-1.0,-1.0,-0.892,0.216,-0.45999998,0.33281955,1.8115054,-0.47673237;
0.055,-1.0,-1.0,-1.0,-0.89,0.22,-0.45,0.33873793,1.8369039,-0.4376788;
0.056,-1.0,-1.0,-1.0,-0.888,0.224,-0.44,0.34464294,1.8618827,-0.846969;
0.057,-1.0,-1.0,-1.0,-0.886,0.228,-0.43,0.35053432,1.8864363,-0.75253856;
0.058,-1.0,-1.0,-1.0,-0.884,0.232,-0.42000002,0.35641187,1.9105603,-0.0030024052;
0.059,-1.0,-1.0,-1.0,-0.88199997,0.236,-0.41000003,0.36227536,1.9342492,-0.11765683;
0.06,-1.0,-1.0,-1.0,-0.88,0.24,-0.39999998,0.36812454,1.9574987,-0.31883633;
0.061,-1.0,-1.0,-1.0,-0.878,0.244,-0.39,0.3739592,1.9803041,0.58350515;
0.062,-1.0,-1.0,-1.0,-0.876,0.248,-0.38,0.3797791,2.002661,-0.18467355;
0.063,-1.0,-1.0,-1.0,-0.874,0.252,-0.37,0.385584,2.0245647,0.59107757;
0.064,-1.0,-1.0,-1.0,-0.872,0.256,-0.36,0.39137366,2.0460117,-0.36587656;
0.065,-1.0,-1.0,-1.0,-0.87,0.26,-0.35000002,0.3971479,2.0669973,-0.739009;
0.066,-1.0,-1.0,-1.0,-0.86800003,0.264,-0.33999997,0.40290645,2.087518,0.18305016;
0.067,-1.0,-1.0,-1.0,-0.866,0.268,-0.32999998,0.4086491,2.1075695,0.30229962;
0.068,-1.0,-1.0,-1.0,-0.86399996,0.272,-0.32,0.41437557,2.1271489,0.66065;
0.069,-1.0,-1.0,-1.0,-0.862,0.276,-0.31,0.42008573,2.146252,0.21879327;
0.07,-1.0,-1.0,-1.0,-0.86,0.28,-0.3,0.42577928,2.1648757,-0.20547295;
0.071,-1.0,-1.0,-1.0,-0.858,0.284,-0.29000002,0.43145606,2.1830168,-0.8817705;
0.072,-1.0,-1.0,-1.0,-0.856,0.288,-0.27999997,0.43711576,2.2006724,-0.06339538;
0.073,-1.0,-1.0,-1.0,-0.854,0.292,-0.26999998,0.44275823,2.2178392,0.06213057;
0.074,-1.0,-1.0,-1.0,-0.852,0.296,-0.26,0.4483832,2.2345145,-0.5365572;
0.075,-1.0,-1.0,-1.0,-0.85,0.3,-0.25,0.4539905,2.250696,0.19526696;
0.076,-1.0,-1.0,-1.0,-0.848,0.304,-0.24000001,0.45957986,2.2663805,0.28013003;
0.077,-1.0,-1.0,-1.0,-0.846,0.308,-0.23000002,0.46515107,2.2815664,-0.8207234;
0.078,-1.0,-1.0,-1.0,-0.844,0.312,-0.22000003,0.47070393,2.2962508,-0.71298504;
0.079,-1.0,-1.0,-1.0,-0.842,0.316,-0.20999998,0.4762382,2.3104322,-0.6924597;
0.08,-1.0,-1.0,-1.0,-0.84000003,0.32,-0.19999999,0.48175368,2.3241084,0.23773456;
0.081,-1.0,-1.0,-1.0,-0.838,0.324,-0.19,0.48725012,2.3372777,-0.030316114;
0.082,-1.0,-1.0,-1.0,-0.83599997,0.328,-0.18,0.49272734,2.3499382,-0.49256933;
0.083,-1.0,-1.0,-1.0,-0.834,0.332,-0.17000002,0.4981851,2.3620887,0.7608248;
0.084,-1.0,-1.0,-1.0,-0.832,0.336,-0.16000003,0.5036232,2.373728,-0.01620245;
0.085,-1.0,-1.0,-1.0,-0.83,0.34,-0.14999998,0.5090414,2.3848546,-0.2528603;
0.086,-1.0,-1.0,-1.0,-0.828,0.344,-0.13999999,0.5144395,2.3954678,0.33103478;
0.087,-1.0,-1.0,-1.0,-0.826,0.348,-0.13,0.51981735,2.4055662,0.7043743;
0.088,-1.0,-1.0,-1.0,-0.824,0.352,-0.120000005,0.5251746,2.4151497,-0.68710685;
0.089,-1.0,-1.0,-1.0,-0.822,0.356,-0.110000014,0.5305112,2.4242172,-0.9849051;
0.09,-1.0,-1.0,-1.0,-0.82,0.36,-0.100000024,0.5358268,2.4327686,0.29703236;
0.091,-1.0,-1.0,-1.0,-0.818,0.364,-0.089999974,0.54112124,2.4408033,0.72442424;
0.092,-1.0,-1.0,-1.0,-0.816,0.368,-0.07999998,0.54639435,2.4483216,0.7733816;
0.093,-1.0,-1.0,-1.0,-0.814,0.372,-0.06999999,0.5516459,2.455323,-0.6629553;
0.094,-1.0,-1.0,-1.0,-0.81200004,0.376,-0.060000002,0.55687565,2.461808,0.30731034;
0.095,-1.0,-1.0,-1.0,-0.81,0.38,-0.050000012,0.56208336,2.4677765,0.6840999;
0.096,-1.0,-1.0,-1.0,-0.80799997,0.384,-0.04000002,0.56726897,2.4732296,-0.6248814;
0.097,-1.0,-1.0,-1.0,-0.806,0.388,-0.029999971,0.5724321,2.4781675,0.8119211;
0.098,-1.0,-1.0,-1.0,-0.804,0.392,-0.01999998,0.5775727,2.482591,0.87375975;
0.099,-1.0,-1.0,-1.0,-0.802,0.396,-0.00999999,0.5826905,2.4865007,0.35994685;
0.1,-1.0,-1.0,-1.0,-0.8,0.4,0.0,0.58778524,2.4898982,-0.38164258;
0.101,-1.0,-1.0,-1.0,-0.798,0.404,0.00999999,0.5928568,2.4927845,-0.51170933;
0.102,-1.0,-1.0,-1.0,-0.796,0.408,0.01999998,0.597905,2.4951606,0.5267482;
0.103,-1.0,-1.0,-1.0,-0.794,0.412,0.029999971,0.60292953,2.4970284,0.43132508;
0.104,-1.0,-1.0,-1.0,-0.792,0.416,0.03999996,0.6079303,2.4983892,0.6806402;
0.105,-1.0,-1.0,-1.0,-0.79,0.42,0.049999952,0.61290705,2.499245,0.09336269;
0.106,-1.0,-1.0,-1.0,-0.788,0.424,0.059999943,0.6178596,2.4995973,0.45700824;
0.107,-1.0,-1.0,-1.0,-0.786,0.428,0.07000005,0.6227878,2.4994485,0.87771964;
0.108,-1.0,-1.0,-1.0,-0.784,0.432,0.08000004,0.6276914,2.498801,0.34067726;
0.109,-1.0,-1.0,-1.0,-0.782,0.436,0.09000003,0.63257015,2.4976566,-0.19869745;
0.11,-1.0,-1.0,-1.0,-0.78,0.44,0.100000024,0.637424,2.496018,-0.58677864;
0.111,-1.0,-1.0,-1.0,-0.778,0.444,0.110000014,0.6422526,2.4938877,-0.44084275;
0.112,-1.0,-1.0,-1.0,-0.776,0.448,0.120000005,0.647056,2.4912686,0.021069884;
0.113,-1.0,-1.0,-1.0,-0.774,0.452,0.13,0.6518337,2.4881635,-0.08575618;
0.114,-1.0,-1.0,-1.0,-0.772,0.456,0.13999999,0.65658575,2.4845753,-0.4896599;
0.115,-1.0,-1.0,-1.0,-0.77,0.46,0.14999998,0.66131186,2.4805071,-0.41887462;
0.116,-1.0,-1.0,-1.0,-0.768,0.464,0.15999997,0.66601187,2.4759624,-0.3652736;
0.117,-1.0,-1.0,-1.0,-0.76600003,0.468,0.16999996,0.6706856,2.4709444,-0.8208921;
0.118,-1.0,-1.0,-1.0,-0.764,0.472,0.17999995,0.6753328,2.4654567,-0.9382341;
0.119,-1.0,-1.0,-1.0,-0.76199996,0.476,0.19000006,0.6799534,2.4595032,0.5186943;
0.12,-1.0,-1.0,-1.0,-0.76,0.48,0.20000005,0.6845471,2.453087,0.6936234;
0.121,-1.0,-1.0,-1.0,-0.758,0.484,0.21000004,0.6891138,2.4462128,-0.17951262;
0.122,-1.0,-1.0,-1.0,-0.756,0.488,0.22000003,0.6936533,2.438884,-0.24427831;
0.123,-1.0,-1.0,-1.0,-0.754,0.492,0.23000002,0.6981654,2.431105,-0.60778916;
0.124,-1.0,-1.0,-1.0,-0.752,0.496,0.24000001,0.70264995,2.42288,-0.61483634;
0.125,-1.0,-1.0,-1.0,-0.75,0.5,0.25,0.70710677,2.4142137,0.4473474;
0.126,-1.0,-1.0,-1.0,-0.748,0.504,0.26,0.7115357,2.4051101,-0.34239495;
0.127,-1.0,-1.0,-1.0,-0.746,0.508,0.26999998,0.7159365,2.395574,0.8024709;
0.128,-1.0,-1.0,-1.0,-0.74399996,0.512,0.27999997,0.720309,2.3856103,-0.4260565;
0.129,-1.0,-1.0,-1.0,-0.742,0.516,0.28999996,0.7246531,2.3752239,0.9082638;
0.13,-1.0,-1.0,-1.0,-0.74,0.52,0.29999995,0.7289686,2.3644195,0.6221045;
0.131,-1.0,-1.0,-1.0,-0.73800004,0.524,0.30999994,0.7332553,2.353202,-0.6435394;
0.132,-1.0,-1.0,-1.0,-0.736,0.528,0.32000005,0.7375131,2.341577,0.50975704;
0.133,-1.0,-1.0,-1.0,-0.73399997,0.532,0.33000004,0.7417418,2.3295496,0.45175803;
0.134,-1.0,-1.0,-1.0,-0.732,0.536,0.34000003,0.74594116,2.317125,0.008989334;
0.135,-1.0,-1.0,-1.0,-0.73,0.54,0.35000002,0.75011104,2.3043091,0.6115984;
0.136,-1.0,-1.0,-1.0,-0.728,0.544,0.36,0.75425136,2.2911072,-0.48819935;
0.137,-1.0,-1.0,-1.0,-0.726,0.548,0.37,0.75836194,2.277525,-0.37336755;
0.138,-1.0,-1.0,-1.0,-0.724,0.552,0.38,0.7624425,2.263568,-0.8364334;
0.139,-1.0,-1.0,-1.0,-0.722,0.556,0.39,0.766493,2.2492425,0.5591705;
0.14,-1.0,-1.0,-1.0,-0.72,0.56,0.39999998,0.77051324,2.234554,-0.8187194;
0.141,-1.0,-1.0,-1.0,-0.718,0.564,0.40999997,0.77450305,2.2195091,0.06995666;
0.142,-1.0,-1.0,-1.0,-0.71599996,0.568,0.41999996,0.7784623,2.2041137,0.276924;
0.143,-1.0,-1.0,-1.0,-0.714,0.572,0.42999995,0.78239083,2.1883738,0.13485289;
0.144,-1.0,-1.0,-1.0,-0.712,0.576,0.44000006,0.78628844,2.1722958,0.42815137;
0.145,-1.0,-1.0,-1.0,-0.71000004,0.58,0.45000005,0.790155,2.1558862,-0.5783601;
0.146,-1.0,-1.0,-1.0,-0.708,0.584,0.46000004,0.7939904,2.139151,-0.90644026;
0.147,-1.0,-1.0,-1.0,-0.706,0.588,0.47000003,0.79779446,2.1220975,-0.4793775;
0.148,-1.0,-1.0,-1.0,-0.704,0.592,0.48000002,0.80156696,2.1047318,-0.52801013;
0.149,-1.0,-1.0,-1.0,-0.702,0.596,0.49,0.80530787,2.0870605,-0.7752558;
0.15,-1.0,-1.0,-1.0,-0.7,0.6,0.5,0.809017,2.0690906,0.87742865;
0.151,-1.0,-1.0,-1.0,-0.698,0.604,0.51,0.8126942,2.0508287,-0.1210196;
0.152,-1.0,-1.0,-1.0,-0.696,0.608,0.52,0.81633925,2.0322816,0.2127347;
0.153,-1.0,-1.0,-1.0,-0.694,0.612,0.53,0.81995213,2.0134566,-0.12352538;
0.154,-1.0,-1.0,-1.0,-0.69200003,0.616,0.53999996,0.8235326,1.9943606,0.2556367;
0.155,-1.0,-1.0,-1.0,-0.69,0.62,0.54999995,0.82708055,1.9750003,0.58452284;
0.156,-1.0,-1.0,-1.0,-0.68799996,0.624,0.55999994,0.8305959,1.9553831,-0.78385234;
0.157,-1.0,-1.0,-1.0,-0.686,0.628,0.57000005,0.83407843,1.935516,0.94903994;
0.158,-1.0,-1.0,-1.0,-0.684,0.632,0.58000004,0.83752805,1.9154063,-0.5129448;
0.159,-1.0,-1.0,-1.0,-0.68200004,0.636,0.59000003,0.8409446,1.8950614,-0.40699267;
0.16,-1.0,-1.0,-1.0,-0.68,0.64,0.6,0.8443279,1.8744882,0.80459356;
0.161,-1.0,-1.0,-1.0,-0.678,0.644,0.61,0.84767795,1.8536943,0.8714224;
0.162,-1.0,-1.0,-1.0,-0.676,0.648,0.62,0.85099447,1.8326871,0.58735955;
0.163,-1.0,-1.0,-1.0,-0.674,0.652,0.63,0.85427743,1.811474,0.07393777;
0.164,-1.0,-1.0,-1.0,-0.672,0.656,0.64,0.85752666,1.7900622,0.2005235;
0.165,-1.0,-1.0,-1.0,-0.66999996,0.66,0.65,0.86074203,1.7684594,-0.17205429;
0.166,-1.0,-1.0,-1.0,-0.668,0.664,0.65999997,0.86392343,1.7466732,0.09996724;
0.167,-1.0,-1.0,-1.0,-0.666,0.668,0.66999996,0.8670707,1.724711,0.24535418;
0.168,-1.0,-1.0,-1.0,-0.66400003,0.672,0.67999995,0.87018377,1.7025803,-0.31639123;
0.169,-1.0,-1.0,-1.0,-0.662,0.676,0.69000006,0.87326247,1.6802888,0.46900535;
0.17,-1.0,-1.0,-1.0,-0.65999997,0.68,0.70000005,0.87630665,1.6578441,0.4329188;
0.171,-1.0,-1.0,-1.0,-0.658,0.684,0.71000004,0.87931633,1.6352538,0.061220527;
0.172,-1.0,-1.0,-1.0,-0.656,0.688,0.72,0.8822912,1.6125255,-0.33025467;
0.173,-1.0,-1.0,-1.0,-0.65400004,0.692,0.73,0.8852313,1.5896667,-0.26866758;
0.174,-1.0,-1.0,-1.0,-0.652,0.696,0.74,0.88813645,1.5666854,0.16496253;
0.175,-1.0,-1.0,-1.0,-0.65,0.7,0.75,0.8910065,1.543589,-0.75892746;
0.176,-1.0,-1.0,-1.0,-0.648,0.704,0.76,0.89384145,1.5203854,0.40933657;
0.177,-1.0,-1.0,-1.0,-0.646,0.708,0.77,0.896641,1.497082,-0.27617204;
0.178,-1.0,-1.0,-1.0,-0.644,0.712,0.78,0.89940524,1.4736866,-0.07867837;
0.179,-1.0,-1.0,-1.0,-0.64199996,0.716,0.78999996,0.90213394,1.4502069,0.48319495;
0.18,-1.0,-1.0,-1.0,-0.64,0.72,0.79999995,0.90482706,1.4266504,-0.42716634;
0.181,-1.0,-1.0,-1.0,-0.638,0.724,0.80999994,0.9074844,1.4030249,-0.34927034;
0.182,-1.0,-1.0,-1.0,-0.63600004,0.728,0.82000005,0.91010594,1.3793381,-0.026603341;
0.183,-1.0,-1.0,-1.0,-0.634,0.732,0.83000004,0.9126916,1.3555975,-0.3924651;
0.184,-1.0,-1.0,-1.0,-0.63199997,0.736,0.84000003,0.9152412,1.3318107,-0.18585455;
0.185,-1.0,-1.0,-1.0,-0.63,0.74,0.85,0.91775465,1.3079853,-0.57670474;
0.186,-1.0,-1.0,-1.0,-0.628,0.744,0.86,0.9202318,1.284129,0.050835013;
0.187,-1.0,-1.0,-1.0,-0.626,0.748,0.87,0.92267275,1.2602493,-0.96987975;
0.188,-1.0,-1.0,-1.0,-0.624,0.752,0.88,0.9250772,1.2363535,0.97920144;
0.189,-1.0,-1.0,-1.0,-0.622,0.756,0.89,0.9274452,1.2124494,0.66719055;
0.19,-1.0,-1.0,-1.0,-0.62,0.76,0.9,0.9297765,1.1885443,0.67404735;
0.191,-1.0,-1.0,-1.0,-0.61800003,0.764,0.90999997,0.9320711,1.1646457,-0.7695708;
0.192,-1.0,-1.0,-1.0,-0.616,0.768,0.91999996,0.9343289,1.1407609,-0.009150028;
0.193,-1.0,-1.0,-1.0,-0.61399996,0.772,0.92999995,0.9365499,1.1168975,0.88450825;
0.194,-1.0,-1.0,-1.0,-0.612,0.776,0.94000006,0.9387339,1.0930625,-0.89330184;
0.195,-1.0,-1.0,-1.0,-0.61,0.78,0.95000005,0.9408808,1.0692633,0.7467333;
0.196,-1.0,-1.0,-1.0,-0.60800004,0.784,0.96000004,0.94299054,1.0455073,-0.34314322;
0.197,-1.0,-1.0,-1.0,-0.606,0.788,0.97,0.94506305,1.0218015,-0.3978039;
0.198,-1.0,-1.0,-1.0,-0.604,0.792,0.98,0.9470983,0.998153,-0.44146585;
0.199,-1.0,-1.0,-1.0,-0.602,0.796,0.99,0.94909614,0.974569,0.3879168;
0.2,-1.0,-1.0,-1.0,-0.6,0.8,-1.0,0.95105654,0.95105654,0.31074083;
0.201,-1.0,-1.0,-1.0,-0.598,0.804,-0.99,0.9529793,0.9276225,-0.63571775;
0.202,-1.0,-1.0,-1.0,-0.59599996,0.808,-0.98,0.95486456,0.90427387,0.08794582;
0.203,-1.0,-1.0,-1.0,-0.594,0.812,-0.97,0.95671207,0.8810175,-0.3940754;
0.204,-1.0,-1.0,-1.0,-0.592,0.816,-0.96,0.9585218,0.85786015,0.9324982;
0.205,-1.0,-1.0,-1.0,-0.59000003,0.82,-0.95,0.9602937,0.8348086,-0.25844836;
0.206,-1.0,-1.0,-1.0,-0.588,0.824,-0.94,0.96202767,0.8118695,-0.40901303;
0.207,-1.0,-1.0,-1.0,-0.58599997,0.828,-0.93,0.96372366,0.7890494,0.8093388;
0.208,-1.0,-1.0,-1.0,-0.584,0.832,-0.92,0.9653816,0.76635486,0.36611736;
0.209,-1.0,-1.0,-1.0,-0.582,0.836,-0.90999997,0.9670015,0.74379236,0.3833741;
0.21,-1.0,-1.0,-1.0,-0.58000004,0.84,-0.9,0.96858317,0.7213682,-0.06948602;
0.211,-1.0,-1.0,-1.0,-0.578,0.844,-0.89,0.97012657,0.69908875,0.4503758;
0.212,-1.0,-1.0,-1.0,-0.576,0.848,-0.88,0.9716317,0.67696023,-0.3573531;
0.213,-1.0,-1.0,-1.0,-0.574,0.852,-0.87,0.9730985,0.6549887,0.17261934;
0.214,-1.0,-1.0,-1.0,-0.572,0.856,-0.86,0.9745269,0.6331803,0.5482366;
0.215,-1.0,-1.0,-1.0,-0.57,0.86,-0.85,0.97591674,0.61154103,-0.7241386;
0.216,-1.0,-1.0,-1.0,-0.56799996,0.864,-0.84000003,0.9772681,0.59007674,0.95212793;
0.217,-1.0,-1.0,-1.0,-0.566,0.868,-0.83,0.9785809,0.5687932,0.32264674;
0.218,-1.0,-1.0,-1.0,-0.564,0.872,-0.82,0.97985506,0.5476961,-0.5123738;
0.219,-1.0,-1.0,-1.0,-0.56200004,0.876,-0.81,0.98109055,0.52679116,-0.35525334;
0.22,-1.0,-1.0,-1.0,-0.56,0.88,-0.8,0.9822872,0.5060839,0.23690927;
0.221,-1.0,-1.0,-1.0,-0.55799997,0.884,-0.79,0.9834452,0.48557964,0.7381228;
0.222,-1.0,-1.0,-1.0,-0.556,0.888,-0.78,0.98456436,0.46528384,-0.4081241;
0.223,-1.0,-1.0,-1.0,-0.554,0.892,-0.77,0.9856446,0.4452017,-0.616027;
0.224,-1.0,-1.0,-1.0,-0.552,0.896,-0.76,0.98668593,0.42533833,0.9859297;
0.225,-1.0,-1.0,-1.0,-0.55,0.9,-0.75,0.98768836,0.4056988,-0.9819629;
0.226,-1.0,-1.0,-1.0,-0.548,0.904,-0.74,0.98865175,0.38628808,0.46478534;
0.227,-1.0,-1.0,-1.0,-0.546,0.908,-0.73,0.9895761,0.36711097,0.54076886;
0.228,-1.0,-1.0,-1.0,-0.544,0.912,-0.72,0.9904614,0.3481722,0.9089221;
0.229,-1.0,-1.0,-1.0,-0.542,0.916,-0.71000004,0.9913076,0.3294764,-0.61485183;
0.23,-1.0,-1.0,-1.0,-0.53999996,0.92,-0.7,0.9921147,0.3110281,-0.38887846;
0.231,-1.0,-1.0,-1.0,-0.538,0.924,-0.69,0.9928826,0.29283172,0.50875914;
0.232,-1.0,-1.0,-1.0,-0.536,0.928,-0.68,0.99361134,0.27489153,-0.39311993;
0.233,-1.0,-1.0,-1.0,-0.53400004,0.932,-0.66999996,0.9943008,0.25721174,-0.23716354;
0.234,-1.0,-1.0,-1.0,-0.532,0.936,-0.65999997,0.994951,0.23979646,-0.19447076;
0.235,-1.0,-1.0,-1.0,-0.53,0.94,-0.65,0.99556196,0.22264959,-0.57013357;
0.236,-1.0,-1.0,-1.0,-0.528,0.944,-0.64,0.9961336,0.20577502,0.0074812174;
0.237,-1.0,-1.0,-1.0,-0.526,0.948,-0.63,0.99666595,0.1891765,0.7758584;
0.238,-1.0,-1.0,-1.0,-0.524,0.952,-0.62,0.9971589,0.17285761,0.25548065;
0.239,-1.0,-1.0,-1.0,-0.522,0.956,-0.61,0.99761254,0.15682189,-0.7676033;
0.24,-1.0,-1.0,-1.0,-0.52,0.96,-0.6,0.9980267,0.1410727,0.6096772;
0.241,-1.0,-1.0,-1.0,-0.518,0.964,-0.59000003,0.9984015,0.12561335,-0.8800672;
0.242,-1.0,-1.0,-1.0,-0.51600003,0.968,-0.58000004,0.998737,0.11044693,-0.6145704;
0.243,-1.0,-1.0,-1.0,-0.514,0.972,-0.57,0.9990329,0.0955765,-0.9573071;
0.244,-1.0,-1.0,-1.0,-0.51199996,0.976,-0.56,0.99928945,0.08100497,0.9198091;
0.245,-1.0,-1.0,-1.0,-0.51,0.98,-0.55,0.99950653,0.06673512,-0.5731727;
0.246,-1.0,-1.0,-1.0,-0.508,0.984,-0.53999996,0.9996842,0.05276961,-0.7811909;
0.247,-1.0,-1.0,-1.0,-0.50600004,0.988,-0.53,0.9998224,0.039110985,-0.45567465;
0.248,-1.0,-1.0,-1.0,-0.504,0.992,-0.52,0.999921,0.025761668,0.83306825;
0.249,-1.0,-1.0,-1.0,-0.502,0.996,-0.51,0.9999803,0.012723949,-0.7466972;
0.25,-1.0,-1.0,-1.0,-0.5,1.0,-0.5,1.0,2.5132763E-10,-0.70435286;
0.251,-1.0,-1.0,-1.0,-0.49800003,0.99600005,-0.49,0.9999803,-0.012408131,-0.1477648;
0.252,-1.0,-1.0,-1.0,-0.496,0.992,-0.48000002,0.999921,-0.024498524,-0.87912846;
0.253,-1.0,-1.0,-1.0,-0.49400002,0.98800004,-0.47000003,0.9998224,-0.03626938,-0.6432092;
0.254,-1.0,-1.0,-1.0,-0.49199998,0.98399997,-0.45999998,0.9996842,-0.047719028,0.04142165;
0.255,-1.0,-1.0,-1.0,-0.49,0.98,-0.45,0.99950653,-0.058845922,-0.026931286;
0.256,-1.0,-1.0,-1.0,-0.48799998,0.97599995,-0.44,0.99928945,-0.069648646,-0.84005034;
0.257,-1.0,-1.0,-1.0,-0.486,0.972,-0.43,0.9990329,-0.08012589,-0.89281356;
0.258,-1.0,-1.0,-1.0,-0.48400003,0.96800005,-0.42000002,0.998737,-0.0902765,0.48368168;
0.259,-1.0,-1.0,-1.0,-0.482,0.964,-0.41000003,0.9984015,-0.10009943,0.44690418;
0.26,-1.0,-1.0,-1.0,-0.48000002,0.96000004,-0.39999998,0.9980267,-0.10959376,0.1471026;
0.261,-1.0,-1.0,-1.0,-0.478,0.956,-0.39,0.99761254,-0.118758686,-0.7519971;
